vehicle,split,segment_id,proxy_capacity_ah,experiment,seed,predicted_ah,absolute_error_ah
20,test,vehicle_020_session_00724,122.18508695023148,ridge,42,123.71567792631502,1.5305909760835448
20,test,vehicle_020_session_00725,121.8356465277778,ridge,42,121.35978357947342,0.4758629483043819
20,test,vehicle_020_session_00726,121.944928510274,ridge,42,122.0557846349444,0.11085612467040562
20,test,vehicle_020_session_00727,122.61559108637744,ridge,42,124.12640425061451,1.510813164237078
20,test,vehicle_020_session_00728,125.49398244234808,ridge,42,125.4469200993732,0.047062342974882654
20,test,vehicle_020_session_00729,123.18848843810912,ridge,42,121.53797087750092,1.6505175606081934
20,test,vehicle_020_session_00730,124.68150928151712,ridge,42,125.07742453647413,0.3959152549570035
20,test,vehicle_020_session_00731,123.12330238340196,ridge,42,121.6895768355119,1.433725547890063
20,test,vehicle_020_session_00732,124.16494797453709,ridge,42,124.60272504432776,0.43777706979066977
20,test,vehicle_020_session_00733,125.22175074404768,ridge,42,122.8594946309673,2.3622561130803774
20,test,vehicle_020_session_00734,124.02982203159044,ridge,42,125.46335618045296,1.4335341488625204
20,test,vehicle_020_session_00735,125.52652798507464,ridge,42,123.95559198835902,1.570935996715619
20,test,vehicle_020_session_00736,123.37334794560184,ridge,42,121.83151314718356,1.5418347984182788
20,test,vehicle_020_session_00737,124.81103028233152,ridge,42,122.01415982533248,2.796870456999031
20,test,vehicle_020_session_00738,122.04824952936748,ridge,42,124.19982505151336,2.151575522145876
20,test,vehicle_020_session_00739,120.12775569968552,ridge,42,124.11248476253265,3.984729062847123
20,test,vehicle_020_session_00740,122.2228356274802,ridge,42,126.35598155517155,4.133145927691359
20,test,vehicle_020_session_00741,123.01960441468252,ridge,42,124.5810694093126,1.5614649946300858
20,test,vehicle_020_session_00742,122.34790775000002,ridge,42,124.46682722325968,2.118919473259666
20,test,vehicle_020_session_00743,120.84439586267608,ridge,42,124.10485643638832,3.260460573712237
20,test,vehicle_020_session_00744,119.5974944058642,ridge,42,123.60112525643046,4.003630850566267
20,test,vehicle_020_session_00745,122.60415899348423,ridge,42,121.57772312827338,1.026435865210857
20,test,vehicle_020_session_00746,122.42857767857144,ridge,42,123.17802511269568,0.7494474341242352
20,test,vehicle_020_session_00747,121.47290781810035,ridge,42,122.43859283266984,0.9656850145694875
20,test,vehicle_020_session_00748,125.4526956018518,ridge,42,125.31594686804226,0.1367487338095401
20,test,vehicle_020_session_00749,119.24480877976195,ridge,42,121.3991599378147,2.154351158052748
20,test,vehicle_020_session_00750,122.4973052842882,ridge,42,123.72531829705534,1.2280130127671356
20,test,vehicle_020_session_00751,119.582331370773,ridge,42,120.20791940531714,0.6255880345441369
20,test,vehicle_020_session_00752,124.24869402538314,ridge,42,124.21041393633256,0.03828008905058766
20,test,vehicle_020_session_00753,122.5835407608696,ridge,42,124.21644419249483,1.6329034316252375
20,test,vehicle_020_session_00754,121.03474236111116,ridge,42,121.31785910757816,0.2831167464670017
20,test,vehicle_020_session_00755,123.06666931905868,ridge,42,124.17042563164956,1.103756312590889
20,test,vehicle_020_session_00756,122.57990702160494,ridge,42,123.73036822433104,1.150461202726106
20,test,vehicle_020_session_00757,120.57783018867924,ridge,42,128.03393843128111,7.456108242601871
20,test,vehicle_020_session_00758,118.29793001089324,ridge,42,124.10532695159228,5.807396940699036
20,test,vehicle_020_session_00759,119.98610972222222,ridge,42,124.17336291246892,4.187253190246693
20,test,vehicle_020_session_00760,123.10708411738356,ridge,42,126.15208868954484,3.0450045721612753
20,test,vehicle_020_session_00761,120.9788381834215,ridge,42,121.90286775786556,0.924029574444063
20,test,vehicle_020_session_00762,123.1355734198873,ridge,42,123.91507273933708,0.7794993194497835
20,test,vehicle_020_session_00763,124.01411595117844,ridge,42,124.38677658305971,0.3726606318812742
20,test,vehicle_020_session_00764,120.9450033783784,ridge,42,122.12069848669653,1.1756951083181235
20,test,vehicle_020_session_00765,119.4597574550654,ridge,42,120.80443089614228,1.3446734410768784
20,test,vehicle_020_session_00766,125.70583339319924,ridge,42,124.458984976236,1.246848416963246
20,test,vehicle_020_session_00767,120.95141125000004,ridge,42,121.35882684728728,0.4074155972872404
20,test,vehicle_020_session_00768,119.84873368055555,ridge,42,123.09345386656604,3.2447201860104826
20,test,vehicle_020_session_00769,120.69620081751056,ridge,42,123.46329814623184,2.7670973287212774
20,test,vehicle_020_session_00770,122.65316021825402,ridge,42,124.06797091919918,1.4148107009451678
20,test,vehicle_020_session_00771,120.8533779380342,ridge,42,123.49696833057168,2.643590392537476
20,test,vehicle_020_session_00772,121.99271680790956,ridge,42,123.82218757994268,1.829470772033119
20,test,vehicle_020_session_00773,123.66568402777774,ridge,42,124.197271992097,0.5315879643192574
20,test,vehicle_020_session_00774,121.96180680941356,ridge,42,123.15649582430974,1.1946890148961842
20,test,vehicle_020_session_00775,123.26931846788187,ridge,42,124.04794981196336,0.7786313440814894
20,test,vehicle_020_session_00776,121.97566310682764,ridge,42,127.1531103814324,5.177447274604759
20,test,vehicle_020_session_00777,119.65702913279134,ridge,42,121.26432204214838,1.6072929093570423
20,test,vehicle_020_session_00778,122.4369391203704,ridge,42,123.78819681728802,1.351257696917628
20,test,vehicle_020_session_00779,122.07482423540968,ridge,42,125.08947138109,3.014647145680314
20,test,vehicle_020_session_00780,121.31156049512556,ridge,42,125.32987904802144,4.018318552895877
20,test,vehicle_020_session_00781,121.1745639351852,ridge,42,124.036410100665,2.8618461654797898
20,test,vehicle_020_session_00782,122.59848636363635,ridge,42,123.87825707101348,1.279770707377125
20,test,vehicle_020_session_00783,118.61434865740743,ridge,42,120.53679483235857,1.9224461749511335
20,test,vehicle_020_session_00784,121.2935576388889,ridge,42,123.6433302560702,2.3497726171813014
20,test,vehicle_020_session_00785,120.09897335069448,ridge,42,121.9291307612462,1.8301574105517204
20,test,vehicle_020_session_00786,120.36031565656567,ridge,42,123.04898171597448,2.6886660594088028
20,test,vehicle_020_session_00787,119.66528569444442,ridge,42,125.03497560877118,5.369689914326756
20,test,vehicle_020_session_00788,120.23391666666669,ridge,42,120.32916541141736,0.0952487447506769
20,test,vehicle_020_session_00789,124.31028130885127,ridge,42,123.92862283571104,0.3816584731402344
20,test,vehicle_020_session_00790,123.5371268214936,ridge,42,123.85547594899352,0.3183491274999142
20,test,vehicle_020_session_00791,121.95288576388894,ridge,42,122.42526757317552,0.47238180928657414
20,test,vehicle_020_session_00792,121.39370258620694,ridge,42,124.86565071567502,3.4719481294680747
20,test,vehicle_020_session_00793,121.21991128472229,ridge,42,125.56609504927292,4.346183764550631
20,test,vehicle_020_session_00794,119.47118055555556,ridge,42,121.91366331766837,2.442482762112803
20,test,vehicle_020_session_00795,122.60527593315976,ridge,42,124.18342734290428,1.578151409744521
20,test,vehicle_020_session_00796,120.08247797142094,ridge,42,123.54445186946894,3.461973898048001
20,test,vehicle_020_session_00797,123.41347996794872,ridge,42,125.95325366577777,2.539773697829048
20,test,vehicle_020_session_00798,121.5708376388889,ridge,42,124.93433635210756,3.363498713218661
20,test,vehicle_020_session_00799,121.71104593002812,ridge,42,121.61194845722918,0.09909747279894532
20,test,vehicle_020_session_00800,120.25351565255733,ridge,42,122.7288956091536,2.475379956596271
20,test,vehicle_020_session_00801,121.92858115079363,ridge,42,123.33963080432952,1.4110496535358834
20,test,vehicle_020_session_00802,119.24682296772876,ridge,42,120.0721738459032,0.825350878174433
20,test,vehicle_020_session_00803,122.83355339253194,ridge,42,123.94774771975352,1.1141943272215826
20,test,vehicle_020_session_00804,122.30383858182162,ridge,42,124.95867075401095,2.65483217218933
20,test,vehicle_020_session_00805,121.39570133288532,ridge,42,122.91057781839147,1.51487648550615
20,test,vehicle_020_session_00806,120.69706987847226,ridge,42,121.85656508891032,1.1594952104380525
20,test,vehicle_020_session_00807,119.55540904471545,ridge,42,121.82057589695223,2.2651668522367885
20,test,vehicle_020_session_00808,121.92818807043652,ridge,42,124.38822302061976,2.4600349501832426
20,test,vehicle_020_session_00809,121.46786339421618,ridge,42,120.7027740397254,0.7650893544907831
20,test,vehicle_020_session_00810,123.33719428547528,ridge,42,126.74597990512144,3.408785619646167
20,test,vehicle_020_session_00811,123.07838323412702,ridge,42,119.32314734995248,3.755235884174539
20,test,vehicle_020_session_00812,124.30685570987656,ridge,42,124.19426665433215,0.11258905554440446
20,test,vehicle_020_session_00813,122.0077539392822,ridge,42,125.44046070413256,3.4327067648503657
20,test,vehicle_020_session_00814,118.06218552442527,ridge,42,122.68107728367502,4.618891759249749
20,test,vehicle_020_session_00815,122.05179659090912,ridge,42,124.6298079694883,2.578011378579177
20,test,vehicle_020_session_00816,121.4207618351064,ridge,42,123.82615585577923,2.40539402067283
20,test,vehicle_020_session_00817,121.5230851163664,ridge,42,122.49115396253666,0.9680688461702545
20,test,vehicle_020_session_00818,123.16451406848655,ridge,42,124.2423805671086,1.0778664986220434
20,test,vehicle_020_session_00819,122.07465630787038,ridge,42,123.84164469060669,1.7669883827363009
20,test,vehicle_020_session_00820,123.2818416087963,ridge,42,124.159215826207,0.8773742174107042
20,test,vehicle_020_session_00821,121.76413815789476,ridge,42,122.19384901892992,0.42971086103516143
20,test,vehicle_020_session_00822,118.67361672008546,ridge,42,121.10764545089664,2.4340287308111783
20,test,vehicle_020_session_00823,121.66351969696971,ridge,42,124.26778439001028,2.6042646930405624
20,test,vehicle_020_session_00824,120.24260110562862,ridge,42,121.18069606958548,0.938094963956857
20,test,vehicle_020_session_00825,122.48621056887367,ridge,42,123.16073206762272,0.6745214987490442
20,test,vehicle_020_session_00826,122.69803629557296,ridge,42,122.54235869273144,0.15567760284152143
20,test,vehicle_020_session_00827,122.39231682769724,ridge,42,123.04949708099306,0.6571802532958202
20,test,vehicle_020_session_00828,121.941162890625,ridge,42,123.8593699031312,1.9182070125062012
20,test,vehicle_020_session_00829,119.14682539682538,ridge,42,124.16232028286336,5.015494886037985
20,test,vehicle_020_session_00830,119.50767993055553,ridge,42,122.71632958546576,3.208649654910232
20,test,vehicle_020_session_00831,120.60764035790596,ridge,42,125.83097772966956,5.223337371763591
20,test,vehicle_020_session_00832,120.86941539797007,ridge,42,128.5997546716048,7.7303392736347405
20,test,vehicle_020_session_00833,120.12974095911947,ridge,42,124.03690732689168,3.9071663677722057
20,test,vehicle_020_session_00834,122.61039267205642,ridge,42,122.88361122966695,0.2732185576105337
20,test,vehicle_020_session_00835,121.28658004712304,ridge,42,124.93316295764984,3.646582910526803
20,test,vehicle_020_session_00836,118.51850462962962,ridge,42,120.91192047649557,2.393415846865949
20,test,vehicle_020_session_00837,123.26156579861112,ridge,42,123.94684552726687,0.6852797286557575
20,test,vehicle_020_session_00838,120.01577893518515,ridge,42,121.89320624965583,1.8774273144706797
20,test,vehicle_020_session_00839,121.1111215828924,ridge,42,128.01702636416834,6.90590478127595
20,test,vehicle_020_session_00840,120.11774093967011,ridge,42,122.9180981443591,2.800357204688993
20,test,vehicle_020_session_00841,119.9820398697283,ridge,42,126.4697003044941,6.4876604347658
20,test,vehicle_020_session_00842,122.12142396978022,ridge,42,125.30562424225452,3.1842002724742997
20,test,vehicle_020_session_00843,123.6848911976121,ridge,42,127.51364782324217,3.8287566256300636
20,test,vehicle_020_session_00844,121.37638923041897,ridge,42,121.1456440986233,0.2307451317956719
20,test,vehicle_020_session_00845,120.57556088280064,ridge,42,122.0045753188572,1.429014436056562
20,test,vehicle_020_session_00846,123.24201736111112,ridge,42,124.97709178026513,1.735074419154003
20,test,vehicle_020_session_00847,123.20626715277776,ridge,42,123.34012082651016,0.13385367373240342
20,test,vehicle_020_session_00848,121.97409114583336,ridge,42,122.74588062368328,0.7717894778499215
20,test,vehicle_020_session_00849,120.2252454680736,ridge,42,124.48572603529828,4.26048056722469
20,test,vehicle_020_session_00850,122.87547545903954,ridge,42,123.45329778708007,0.5778223280405399
20,test,vehicle_020_session_00851,120.31492757235311,ridge,42,124.8706928313476,4.555765258994484
20,test,vehicle_020_session_00852,118.90336410108024,ridge,42,120.1880369376967,1.2846728366164513
20,test,vehicle_020_session_00853,121.17946252204584,ridge,42,123.6040015984358,2.424539076389962
20,test,vehicle_020_session_00854,121.2350786498708,ridge,42,120.53201330181064,0.7030653480601643
20,test,vehicle_020_session_00855,120.29778609006732,ridge,42,120.34020768738912,0.04242159732180539
20,test,vehicle_020_session_00856,121.9110432389938,ridge,42,124.1238857110117,2.212842472017897
20,test,vehicle_020_session_00857,119.99022364672368,ridge,42,120.4053706795994,0.41514703287572274
20,test,vehicle_020_session_00858,123.75259702932097,ridge,42,123.81144398455515,0.0588469552341877
20,test,vehicle_020_session_00859,120.34893152322402,ridge,42,121.94279763955429,1.5938661163302612
20,test,vehicle_020_session_00860,121.65666459668805,ridge,42,124.15051693813255,2.4938523414445086
20,test,vehicle_020_session_00861,117.5736086282344,ridge,42,124.10550313082877,6.531894502594369
20,test,vehicle_020_session_00862,118.46321085426185,ridge,42,119.59344980936412,1.1302389551022713
20,test,vehicle_020_session_00863,118.74134809027775,ridge,42,119.36424328778286,0.6228951975051018
20,test,vehicle_020_session_00864,119.36535773533951,ridge,42,120.79150082119916,1.4261430858596498
20,test,vehicle_020_session_00865,123.063279265873,ridge,42,123.43077953872212,0.3675002728491137
20,test,vehicle_020_session_00866,118.6887064887153,ridge,42,120.71820963792824,2.0295031492129425
20,test,vehicle_020_session_00867,121.6864253812637,ridge,42,124.4646437792606,2.778218397996895
20,test,vehicle_020_session_00868,120.54862688492062,ridge,42,123.09674572131198,2.548118836391353
20,test,vehicle_020_session_00869,118.01939113849764,ridge,42,119.8461245502238,1.8267334117261669
20,test,vehicle_020_session_00870,122.01434634259256,ridge,42,122.19028990038451,0.17594355779195325
20,test,vehicle_020_session_00871,122.30568062232908,ridge,42,124.3557974078837,2.0501167855546214
20,test,vehicle_020_session_00872,119.6661557319224,ridge,42,124.58949232576438,4.923336593841981
20,test,vehicle_020_session_00873,121.16217513678454,ridge,42,121.7626908873785,0.6005157505939565
20,test,vehicle_020_session_00874,118.41120917658728,ridge,42,120.5507856900468,2.1395765134595166
20,test,vehicle_020_session_00875,121.09028082264958,ridge,42,123.83143112228204,2.7411502996324657
20,test,vehicle_020_session_00876,120.33862435570988,ridge,42,124.0848874284552,3.7462630727453217
20,test,vehicle_020_session_00877,121.1056998953577,ridge,42,126.54531966122106,5.439619765863355
20,test,vehicle_020_session_00878,120.97463308189664,ridge,42,123.06869689742246,2.094063815525814
20,test,vehicle_020_session_00879,121.66469613095238,ridge,42,121.66688456247192,0.0021884315195421777
20,test,vehicle_020_session_00880,122.09244489981782,ridge,42,122.57733691086536,0.48489201104753477
20,test,vehicle_020_session_00881,121.91815340909092,ridge,42,121.8437692199487,0.07438418914222211
20,test,vehicle_020_session_00882,118.19405333747928,ridge,42,123.0209943373462,4.82694099986692
20,test,vehicle_020_session_00883,119.74713021660055,ridge,42,122.45692037328116,2.7097901566806115
20,test,vehicle_020_session_00884,121.33107078795771,ridge,42,123.89980824795978,2.568737460002069
20,test,vehicle_020_session_00885,121.15088669812772,ridge,42,123.25272450790668,2.1018378097789565
20,test,vehicle_020_session_00886,122.98371106345314,ridge,42,125.33955666658332,2.3558456031301773
20,test,vehicle_020_session_00887,121.48903458867524,ridge,42,121.91401388231586,0.42497929364061804
20,test,vehicle_020_session_00888,121.9083620196324,ridge,42,123.63243574069811,1.7240737210657073
20,test,vehicle_020_session_00889,117.8557914150564,ridge,42,121.413858378841,3.558066963784597
20,test,vehicle_020_session_00890,120.23873171657982,ridge,42,123.3338590413368,3.095127324756973
20,test,vehicle_020_session_00891,121.42479765325668,ridge,42,122.06633426119645,0.64153660793977
20,test,vehicle_020_session_00892,123.64472927689594,ridge,42,123.91955489622504,0.2748256193290928
20,test,vehicle_020_session_00893,122.73871347966276,ridge,42,123.55979811622144,0.8210846365586804
20,test,vehicle_020_session_00894,121.53779480502132,ridge,42,124.66165124557094,3.1238564405496163
20,test,vehicle_020_session_00895,120.44887057165862,ridge,42,120.98220666926156,0.5333360976029411
20,test,vehicle_020_session_00896,122.9261368897306,ridge,42,123.79519758558835,0.8690606958577547
20,test,vehicle_020_session_00897,124.06459709722222,ridge,42,122.884950998136,1.179646099086213
20,test,vehicle_020_session_00898,120.2857600882132,ridge,42,120.92940158927954,0.643641501066341
20,test,vehicle_020_session_00899,123.26870496794874,ridge,42,123.8373541440936,0.5686491761448593
20,test,vehicle_020_session_00900,121.9943676215278,ridge,42,123.63712404361428,1.642756422086478
20,test,vehicle_020_session_00901,120.77691802300345,ridge,42,123.62928070653946,2.8523626835360147
20,test,vehicle_020_session_00902,121.0312580439815,ridge,42,123.24356171732876,2.2123036733472645
20,test,vehicle_020_session_00903,121.71043855676332,ridge,42,120.7148520339346,0.9955865228287166
20,test,vehicle_020_session_00904,119.11634993961349,ridge,42,120.78275344756702,1.6664035079535324
20,test,vehicle_020_session_00905,122.4384034498208,ridge,42,122.97865006293034,0.5402466131095451
20,test,vehicle_020_session_00906,120.65402639840184,ridge,42,121.09217388349109,0.43814748508924595
20,test,vehicle_020_session_00907,121.26977569444443,ridge,42,122.4958304629416,1.226054768497164
20,test,vehicle_020_session_00908,121.54429007285972,ridge,42,122.0336496586255,0.48935958576578287
20,test,vehicle_020_session_00909,121.24624436936934,ridge,42,121.4725862724647,0.22634190309535995
20,test,vehicle_020_session_00910,120.0,ridge,42,124.3804055367614,4.380405536761401
20,test,vehicle_020_session_00911,121.8555677777778,ridge,42,121.48971241244185,0.3658553653359462
20,test,vehicle_020_session_00912,120.9445233719864,ridge,42,124.6879999810519,3.743476609065496
20,test,vehicle_020_session_00913,122.78447184112468,ridge,42,124.31560893098607,1.5311370898613887
20,test,vehicle_020_session_00914,121.1242382075472,ridge,42,123.18046656097673,2.056228353429532
20,test,vehicle_020_session_00915,120.37278289473684,ridge,42,122.6041472533978,2.2313643586609544
20,test,vehicle_020_session_00916,121.75245291456235,ridge,42,121.24004533311997,0.512407581442389
20,test,vehicle_020_session_00917,122.40484722222222,ridge,42,124.64956302539773,2.2447158031755094
20,test,vehicle_020_session_00918,120.86190361783147,ridge,42,122.61351020551903,1.7516065876875615
20,test,vehicle_020_session_00919,120.23887574074077,ridge,42,120.3073361463394,0.06846040559862843
20,test,vehicle_020_session_00920,121.00883661616166,ridge,42,122.8233241042632,1.814487488101534
20,test,vehicle_020_session_00921,118.19945700840644,ridge,42,120.74769906396943,2.5482420555629943
20,test,vehicle_020_session_00922,120.95281341911762,ridge,42,122.60961367034196,1.6568002512243396
20,test,vehicle_020_session_00923,117.3192650304414,ridge,42,119.82742800596976,2.5081629755283643
20,test,vehicle_020_session_00924,119.38331084162526,ridge,42,121.95043295350952,2.5671221118842595
20,test,vehicle_020_session_00925,121.8516916170635,ridge,42,122.169966928772,0.3182753117085042
20,test,vehicle_020_session_00926,119.24277473363776,ridge,42,120.57409289634582,1.3313181627080581
20,test,vehicle_020_session_00927,120.59875279471544,ridge,42,122.21424728942036,1.6154944947049188
20,test,vehicle_020_session_00928,120.0756154233871,ridge,42,123.32863193985462,3.253016516467511
20,test,vehicle_020_session_00929,117.88097725938972,ridge,42,120.9600191260886,3.079041866698873
20,test,vehicle_020_session_00930,120.88166006263612,ridge,42,122.88785872698948,2.006198664353363
20,test,vehicle_020_session_00931,122.04593258477637,ridge,42,120.64922424530228,1.3967083394740882
20,test,vehicle_020_session_00932,123.7319286054034,ridge,42,121.5772688367938,2.1546597686095907
20,test,vehicle_020_session_00933,119.21427070473248,ridge,42,118.6392281322504,0.57504257248209
20,test,vehicle_020_session_00934,122.92950288461536,ridge,42,120.69230196826736,2.2372009163480016
20,test,vehicle_020_session_00935,122.23029625496032,ridge,42,122.87622531808638,0.6459290631260615
20,test,vehicle_020_session_00936,122.83243351548268,ridge,42,124.16974408480516,1.337310569322483
20,test,vehicle_020_session_00937,121.7343193845786,ridge,42,122.42120551992232,0.6868861353437268
20,test,vehicle_020_session_00938,120.25550949947588,ridge,42,122.67075706914449,2.415247569668608
20,test,vehicle_020_session_00939,119.41329672181372,ridge,42,120.03457736859896,0.6212806467852374
20,test,vehicle_020_session_00940,119.52136914529916,ridge,42,124.37461603228304,4.853246886983882
20,test,vehicle_020_session_00941,120.75464120370371,ridge,42,120.90880216299948,0.15416095929576557
20,test,vehicle_020_session_00942,120.65386252934272,ridge,42,122.44537388836122,1.7915113590185001
20,test,vehicle_020_session_00943,122.71235396634614,ridge,42,124.52974503440078,1.8173910680546328
20,test,vehicle_020_session_00944,123.17230603448276,ridge,42,123.59182325042217,0.4195172159394076
20,test,vehicle_020_session_00945,121.52916680555556,ridge,42,125.52332069500294,3.994153889447375
20,test,vehicle_020_session_00946,118.24419382255392,ridge,42,120.82831468968224,2.58412086712832
20,test,vehicle_020_session_00947,119.66935748341623,ridge,42,122.02523341257692,2.355875929160689
20,test,vehicle_020_session_00948,121.80327935665618,ridge,42,126.22145951053704,4.4181801538808685
20,test,vehicle_020_session_00949,122.6932294526144,ridge,42,123.88692763872774,1.1936981861133376
20,test,vehicle_020_session_00950,121.1618595619658,ridge,42,121.25957557896544,0.09771601699964094
20,test,vehicle_020_session_00951,118.5715386111111,ridge,42,123.03687711407274,4.465338502961643
20,test,vehicle_020_session_00952,118.33863054591052,ridge,42,118.72832363000136,0.3896930840908368
20,test,vehicle_020_session_00953,121.3746286582341,ridge,42,121.23513715388106,0.13949150435304603
20,test,vehicle_020_session_00954,122.48055965277776,ridge,42,124.54133189034344,2.0607722375656863
20,test,vehicle_020_session_00955,116.57669449334897,ridge,42,118.763168880948,2.1864743875990342
20,test,vehicle_020_session_00956,119.63596880425352,ridge,42,121.85753461151909,2.221565807265563
20,test,vehicle_020_session_00957,121.97564316626412,ridge,42,122.229105333933,0.25346216766888574
20,test,vehicle_020_session_00958,119.2235410124799,ridge,42,118.0117333201969,1.2118076922830028
20,test,vehicle_020_session_00959,120.26563498585394,ridge,42,122.24756448451276,1.981929498658829
20,test,vehicle_020_session_00960,124.13682395833332,ridge,42,122.88391587668768,1.2529080816456428
20,test,vehicle_020_session_00961,120.75968290165169,ridge,42,120.51641403946412,0.24326886218756272
20,test,vehicle_020_session_00962,119.81157847222224,ridge,42,119.81840817616248,0.006829703940240961
20,test,vehicle_020_session_00963,121.27182926587304,ridge,42,121.00375441755575,0.26807484831728345
20,test,vehicle_020_session_00964,121.85661648965144,ridge,42,122.5010212065834,0.6444047169319589
20,test,vehicle_020_session_00965,123.7019727564102,ridge,42,122.78138922072708,0.9205835356831216
20,test,vehicle_020_session_00966,122.68287986111112,ridge,42,121.73365164313604,0.949228217975076
20,test,vehicle_020_session_00967,120.39740150709218,ridge,42,120.00749765012348,0.3899038569687008
20,test,vehicle_020_session_00968,121.67764205653026,ridge,42,122.2196860665704,0.5420440100401436
20,test,vehicle_020_session_00969,121.5039441859568,ridge,42,124.47905228503292,2.975108099076124
20,test,vehicle_020_session_00970,122.17872525165646,ridge,42,124.71378431758876,2.535059065932302
20,test,vehicle_020_session_00971,123.082505334596,ridge,42,123.32134355833271,0.23883822373672103
20,test,vehicle_020_session_00972,119.24814750267096,ridge,42,122.58196420692924,3.3338167042582825
20,test,vehicle_020_session_00973,122.05854265873016,ridge,42,125.20069796354838,3.1421553048182176
20,test,vehicle_020_session_00974,119.71100582437278,ridge,42,123.40349335741584,3.6924875330430638
20,test,vehicle_020_session_00975,116.20574995243533,ridge,42,119.3328804369364,3.1271304845010803
20,test,vehicle_020_session_00976,120.22165225694448,ridge,42,122.92690996038124,2.7052577034367573
20,test,vehicle_020_session_00977,121.59580316253754,ridge,42,125.49421586178786,3.898412699250329
20,test,vehicle_020_session_00978,123.77105322540164,ridge,42,126.47090018330177,2.699846957900121
20,test,vehicle_020_session_00979,119.79948973004696,ridge,42,119.17491073589086,0.6245789941560957
20,test,vehicle_020_session_00980,122.6284179769392,ridge,42,123.00785881337042,0.37944083643121473
20,test,vehicle_020_session_00981,119.06904252214171,ridge,42,124.03354122785886,4.964498705717148
20,test,vehicle_020_session_00982,116.88860327515016,ridge,42,119.32726984115592,2.4386665660057645
20,test,vehicle_020_session_00983,123.51561765046296,ridge,42,122.9014846711773,0.6141329792856567
20,test,vehicle_020_session_00984,118.37745104510454,ridge,42,123.90688710252697,5.52943605742243
20,test,vehicle_020_session_00985,120.90757973656405,ridge,42,125.79057853705152,4.882998800487471
20,test,vehicle_020_session_00986,118.7610281828704,ridge,42,124.8397263623478,6.078698179477399
20,test,vehicle_020_session_00987,116.715128380848,ridge,42,119.63525660805648,2.9201282272084796
20,test,vehicle_020_session_00988,119.18210984347444,ridge,42,124.57340069802648,5.3912908545520395
20,test,vehicle_020_session_00989,119.7046048076923,ridge,42,121.73397910260783,2.0293742949155273
20,test,vehicle_020_session_00990,118.30332028903906,ridge,42,119.97109774657072,1.6677774575316562
20,test,vehicle_020_session_00991,117.92572089041096,ridge,42,121.02603730942486,3.1003164190139074
20,test,vehicle_020_session_00992,116.81714804292932,ridge,42,120.93782710298902,4.1206790600597
20,test,vehicle_020_session_00993,118.73050925925928,ridge,42,122.06921597549564,3.3387067162363593
20,test,vehicle_020_session_00994,117.61319760101011,ridge,42,121.00686360081872,3.3936659998086043
20,test,vehicle_020_session_00995,116.45788072447452,ridge,42,119.39471942373656,2.93683869926204
20,test,vehicle_020_session_00996,120.7561865354938,ridge,42,122.81378032519156,2.057593789697762
20,test,vehicle_020_session_00997,117.31033945312502,ridge,42,118.22110985242696,0.9107703993019385
20,test,vehicle_020_session_00998,121.5207258230452,ridge,42,122.1504636884776,0.6297378654324035
20,test,vehicle_020_session_00999,122.65052956233852,ridge,42,127.17831450816836,4.527784945829836
20,test,vehicle_020_session_01000,118.1463123611111,ridge,42,121.82700997021004,3.6806976090989423
20,test,vehicle_020_session_01001,115.35675285618277,ridge,42,118.23234008883765,2.8755872326548797
20,test,vehicle_020_session_01002,118.21654619107748,ridge,42,122.95105356494548,4.734507373867999
20,test,vehicle_020_session_01003,117.99235937500004,ridge,42,122.62695208287818,4.6345927078781415
20,test,vehicle_020_session_01004,114.12041666666671,ridge,42,120.5774216240575,6.4570049573907795
20,test,vehicle_020_session_01005,120.51393694444444,ridge,42,122.71362324027304,2.1996862958285988
20,test,vehicle_020_session_01006,118.45170517676767,ridge,42,119.37427307570556,0.9225678989378849
20,test,vehicle_020_session_01007,115.23099262152776,ridge,42,119.6798442637568,4.4488516422290445
20,test,vehicle_020_session_01008,119.90143043154768,ridge,42,122.3030342015397,2.401603769992022
20,test,vehicle_020_session_01009,117.68865566037734,ridge,42,121.62284018836056,3.93418452798322
20,test,vehicle_020_session_01010,115.97687523148149,ridge,42,120.13868137197048,4.1618061404889914
20,test,vehicle_020_session_01011,118.4606716820988,ridge,42,123.14145861404629,4.68078693194748
20,test,vehicle_020_session_01012,118.33333333333334,ridge,42,120.36664023773162,2.033306904398273
20,test,vehicle_020_session_01013,119.62927077991452,ridge,42,119.060268864115,0.5690019157995181
20,test,vehicle_020_session_01014,117.27684842592596,ridge,42,118.4124847807281,1.1356363548021307
20,test,vehicle_020_session_01015,121.33162426900589,ridge,42,122.99112479616382,1.659500527157931
20,test,vehicle_020_session_01016,118.6251065779321,ridge,42,123.97971000852412,5.354603430592022
20,test,vehicle_020_session_01017,117.39448134531588,ridge,42,122.15956329062182,4.765081945305937
20,test,vehicle_020_session_01018,117.865975191886,ridge,42,119.55596197654891,1.6899867846629206
20,test,vehicle_020_session_01019,119.15415215163938,ridge,42,126.14913554183752,6.9949833901981435
20,test,vehicle_020_session_01020,117.47704997741646,ridge,42,120.9560580995355,3.4790081221190405
20,test,vehicle_020_session_01021,117.2459861723856,ridge,42,124.20516426311688,6.959178090731285
20,test,vehicle_020_session_01022,118.6585307889344,ridge,42,124.04886329136346,5.390332502429061
