battery_id,cycle,operation_index,cycle_start_time,capacity_ah,rated_capacity_ah,soh_pct,ambient_temperature_c,sample_count,discharge_duration_s,feature_eligible,exclusion_reason,voltage_60s_v,voltage_120s_v,voltage_300s_v,voltage_600s_v,voltage_mean_v,voltage_slope_v_per_s,current_mean_a,current_std_a,temperature_mean_c,temperature_rise_c
B0006,150,545,2008-05-23T12:13:16.359,1.2534354284944844,2.0,62.67177142472422,24.0,302,2838.265,True,,3.8177994804719155,3.750943663000176,3.6505412013907215,3.5224880807576175,3.641918332858085,-0.000512028276145067,-2.010587590501802,0.0010820525470335222,27.074476222139157,4.789477332029115
B0006,151,548,2008-05-23T20:14:29.875,1.2898048773266901,2.0,64.49024386633451,24.0,305,2864.547,True,,3.852010179284113,3.7859965681067558,3.6846258100804112,3.5518826793976936,3.6744917092578016,-0.0005231243421520594,-2.010142528323693,0.0009764858691674065,27.67034039103475,4.888690008851629
B0006,152,552,2008-05-24T01:09:21.562,1.2635402021758835,2.0,63.17701010879417,24.0,303,2846.39,True,,3.839457010824295,3.7723196867951407,3.6691633536045702,3.536995756963874,3.659759153268798,-0.0005273097347236508,-2.0102337760426954,0.0011710460774296484,27.659301673273525,4.893837062211912
B0006,153,556,2008-05-24T06:00:20.156,1.2479761706842853,2.0,62.39880853421427,24.0,302,2837.969,True,,3.8362499890144632,3.7677934381473333,3.663085791163652,3.5295059391225756,3.6539408721622895,-0.0005334541054161101,-2.0103544643484326,0.0009763917078898337,27.495426440427284,4.912118388982179
B0006,154,560,2008-05-24T10:42:50.484,1.2321202877943334,2.0,61.60601438971667,24.0,302,2838.156,True,,3.832678632189883,3.7636465747753394,3.6573159145517384,3.523670032715299,3.6485990763126592,-0.0005373782903216293,-2.0103967633940365,0.0009776595674868712,27.403698602116233,4.9443506801321675
B0006,155,564,2008-05-24T15:31:10.593,1.2271137666213534,2.0,61.35568833106767,24.0,301,2829.843,True,,3.831696257143522,3.7620371035312994,3.6545646371344302,3.516705863812199,3.6459841615886073,-0.0005423854054681165,-2.0106081624364998,0.0010643405247873312,27.334555453855625,5.038986935798867
B0006,156,568,2008-05-24T20:21:13.437,1.2217397581377356,2.0,61.08698790688678,24.0,301,2829.625,True,,3.8311161239005593,3.760937163404264,3.6521512979643047,3.5169532202438822,3.6437909041355474,-0.0005455277903961078,-2.01017483576833,0.0009881870603789121,27.303433468622416,4.988355453152963
B0006,157,572,2008-05-25T01:06:49.828,1.211102678915174,2.0,60.5551339457587,24.0,300,2819.437,True,,3.82970838229629,3.759046801326853,3.6496236838308342,3.510840546103388,3.64123807405251,-0.0005490361068858558,-2.0102720708207893,0.001323571628630195,27.332001187209908,5.06050895040055
B0006,158,576,2008-05-25T05:57:17.890,1.2056159765131735,2.0,60.28079882565868,24.0,300,2819.579,True,,3.82932115467255,3.7582012428607436,3.6475682400750657,3.5115919825764133,3.6394314516569763,-0.0005519325481786159,-2.010111001704189,0.001026612292252361,27.27442589197815,5.056141196646063
B0006,159,580,2008-05-25T10:51:37.015,1.2008936262717274,2.0,60.044681313586366,24.0,299,2810.672,True,,3.8290386675798986,3.7572510678751607,3.6460440663631473,3.5091856674390445,3.6378378790180323,-0.000555211163503137,-2.01048093573067,0.001032130984629149,27.269373246408016,5.069266104429428
B0006,160,584,2008-05-25T15:37:08.890,1.1905903985558335,2.0,59.529519927791675,24.0,299,2811.485,True,,3.826792523474599,3.755013532501052,3.6425058749615213,3.505807128612863,3.6349621173419533,-0.00055726043335957,-2.0104456420068146,0.0011054000872881907,27.32341695883705,5.076363893657678
B0006,161,588,2008-05-25T20:23:04.453,1.185179251041941,2.0,59.25896255209705,24.0,298,2802.422,True,,3.827419308603596,3.7553469527081718,3.6416670612361854,3.504826564098154,3.6342289453935868,-0.0005608861921949401,-2.0101476655504045,0.0009040896449460737,27.37645765946402,5.0798204570330725
B0006,162,592,2008-05-26T01:13:02.796,1.1796706818144624,2.0,58.983534090723126,24.0,298,2801.625,True,,3.8274360820009603,3.7548412347844575,3.6403352465001677,3.502909197103662,3.6330267778107754,-0.000564165672175304,-2.010261541575198,0.0012281204725639032,27.424142114842358,5.105995539625933
B0006,163,596,2008-05-26T06:01:08.171,1.1745952836753915,2.0,58.729764183769575,24.0,298,2802.031,True,,3.8259605394895395,3.753092808585254,3.637333115752684,3.4993069686874105,3.6302939372704945,-0.0005676051664370772,-2.010026859802521,0.0009635019836168016,27.337832032218074,5.109764529231203
B0006,164,600,2008-05-26T10:44:38.468,1.15381833159625,2.0,57.6909165798125,24.0,297,2793.39,True,,3.8152335614408472,3.742683663324765,3.6247831030858766,3.489874989944333,3.6195364246967374,-0.00056543881017285,-2.0103492047492098,0.001009078471106197,27.325679240100797,5.117492737575631
B0006,165,604,2008-05-26T15:30:43.968,1.1644009557372264,2.0,58.220047786861315,24.0,297,2793.39,True,,3.8247288285171415,3.7510291372882416,3.633112989513095,3.4945555849210432,3.6266065516907493,-0.0005736075349066553,-2.0102987943271664,0.001120737956957971,27.424759355084518,5.150753599237763
B0006,166,608,2008-05-26T20:21:04.921,1.1587974947916069,2.0,57.93987473958035,24.0,297,2792.485,True,,3.8252539745470315,3.750932003937086,3.632283259577562,3.492956572514849,3.6255901489862605,-0.0005773938371290787,-2.0105039316129054,0.0012202571072698714,27.452927215916294,5.163062088240643
B0006,167,612,2008-05-27T15:52:41.359,1.1749748834769171,2.0,58.74874417384586,24.0,298,2802.016,True,,3.8173948227920267,3.748368528462176,3.6332357319570905,3.5032019946667305,3.6285634681153702,-0.0005482142543974091,-2.0106471362707916,0.0011663294925001533,28.023687271249194,4.691141389952673
B0006,168,614,2008-05-27T20:45:42.125,1.1856752327929356,2.0,59.283761639646784,24.0,300,2820.39,True,,3.847193716968387,3.776677316500791,3.6594864920056587,3.5207750725670537,3.652156964408569,-0.0005721579907187129,-2.0116621840889537,0.0014411231919854864,28.353761555618522,4.72433347307329
B0007,1,2,2008-04-02T15:25:41.593,1.89105229539079,2.0,94.5526147695395,24.0,197,3690.234,True,,3.957556336610814,3.9145190798539313,3.844038141063736,3.7652840881962657,3.8424706497907306,-0.00032403886005145997,-1.989978787628454,0.0009825496878786539,26.85447574570242,4.869365730440087
B0007,2,4,2008-04-02T19:43:48.406,1.880637027686859,2.0,94.03185138434294,24.0,196,3672.344,True,,3.962702296042068,3.920002445709806,3.8488332082743244,3.768416294670138,3.8469392434141634,-0.00032927088999147217,-1.990172189793434,0.0008852309753877846,27.12365105999821,4.746060465795541
B0007,3,6,2008-04-03T00:01:06.687,1.8806626717011388,2.0,94.03313358505694,24.0,195,3651.641,True,,3.9651601158556287,3.9226737762019765,3.851204290236467,3.7695399189218857,3.8492166338685556,-0.0003313726876092655,-1.9898274241325504,0.0010763595901638642,27.13686622484845,4.686232185171431
B0007,4,8,2008-04-03T04:16:37.375,1.8807709009833444,2.0,94.03854504916723,24.0,194,3631.563,True,,3.966176671655131,3.923878898068694,3.8520034645008256,3.769996131428238,3.849983598350932,-0.0003334556478835934,-1.990077929093706,0.0008484341845867246,27.03734481234968,4.685292597364672
B0007,5,10,2008-04-03T08:33:25.703,1.8794508728285058,2.0,93.97254364142529,24.0,194,3629.172,True,,3.9669670714072947,3.924544691182939,3.8523215215088173,3.769589212619156,3.850170292023203,-0.00033550593074628017,-1.990175025883997,0.0010334305435418048,26.94441656233411,4.679938302844505
B0007,6,12,2008-04-03T12:55:10.687,1.8807003517117404,2.0,94.03501758558703,24.0,195,3652.281,True,,3.9676030441240546,3.9252468207364215,3.8531187314976054,3.7700752953548338,3.8508877845581284,-0.000335896122033893,-1.9901709432757049,0.0010491815925945415,26.941778719772376,4.696699514089463
B0007,7,14,2008-04-03T17:17:16.015,1.8799352523566075,2.0,93.99676261783037,24.0,195,3650.828,True,,3.9687544405691546,3.926813111414359,3.8550831736824582,3.771977942717231,3.852642616618044,-0.0003352960241809824,-1.989925571226508,0.001140986762426165,27.029842453295053,4.67657056318642
B0007,8,16,2008-04-03T21:28:14.718,1.8815088124038797,2.0,94.07544062019399,24.0,191,3572.453,True,,3.9709639399632715,3.929152221810081,3.8571257166293056,3.773788662147015,3.8548521520403316,-0.0003362280955003028,-1.9894454231394563,0.001309494966991447,27.07337197480706,4.627644723710688
B0007,9,18,2008-04-04T01:38:15.218,1.8696907870385844,2.0,93.48453935192921,24.0,190,3550.594,True,,3.9710532929742,3.9293018204190955,3.8574146196221446,3.7735723527766134,3.8548147628932954,-0.0003369011193119069,-1.9897962520243448,0.0013585667686850209,27.01769823880757,4.615659242576161
B0007,10,20,2008-04-04T05:48:08.609,1.870052380139199,2.0,93.50261900695995,24.0,190,3551.25,True,,3.971193809320748,3.92957357051884,3.8573770333227086,3.7734468020704774,3.8548958503103057,-0.00033753565553198197,-1.9896843191751323,0.0011571480566051312,26.945358834315034,4.623676794292756
B0007,11,22,2008-04-04T09:57:19.765,1.8700442394188577,2.0,93.50221197094288,24.0,189,3530.25,True,,3.97130921656361,3.929365429944519,3.8570478901906413,3.7729545067141914,3.854574617562356,-0.0003382429240086471,-1.990362772986345,0.0009688918725800059,26.824176196573443,4.6250972259593475
B0007,12,25,2008-04-04T17:56:27.609,1.8596518987766364,2.0,92.98259493883182,24.0,187,3491.016,True,,3.9723220631252882,3.9304831906763056,3.8584672592772735,3.7741598234283837,3.8558503581209,-0.00033828712820529897,-1.9903967341896578,0.0011231885827890325,27.094507882410397,4.628373016040239
B0007,13,27,2008-04-04T22:01:54.671,1.8590746560862206,2.0,92.95373280431103,24.0,186,3470.281,True,,3.9729906319507764,3.931375102529622,3.8593225974627727,3.774836273484141,3.8567201645413376,-0.0003381556535891525,-1.9897480921438826,0.0009963163465119766,27.085721531293935,4.592821924110613
B0007,14,29,2008-04-05T02:20:26.703,1.8590084577709232,2.0,92.95042288854616,24.0,186,3470.0,True,,3.9715928011361896,3.9297944283291457,3.8577390538688916,3.7734549153953476,3.855261626564852,-0.0003380336055328491,-1.9892290850300947,0.0007495453750317558,26.899200783815857,4.617849166430894
B0007,15,31,2008-04-05T06:25:01.890,1.8593622586957048,2.0,92.96811293478524,24.0,185,3450.297,True,,3.9722736781909025,3.930705918823041,3.857953346775192,3.7732511446731385,3.855531688857568,-0.0003399130106986956,-1.9900266362214833,0.0011831937591289523,26.82541953584116,4.606710245061784
B0007,16,33,2008-04-05T10:30:32.312,1.8587355450601035,2.0,92.93677725300518,24.0,184,3429.407,True,,3.9725165985958992,3.9304166108266076,3.857989050856686,3.7726127176655737,3.855346186182289,-0.00034035304303306805,-1.9897125681776107,0.001534809380522187,26.71068978225594,4.634914525390595
B0007,17,35,2008-04-05T14:34:41.468,1.847817291322145,2.0,92.39086456610724,24.0,183,3409.484,True,,3.9722564744462443,3.9302982395523767,3.8575880513968914,3.7723802187481192,3.855089250102628,-0.00034072347437653943,-1.989841052074225,0.0010962567005485485,26.69471124604009,4.6532736779366815
B0007,18,37,2008-04-05T18:39:25.218,1.8485252916137047,2.0,92.42626458068524,24.0,182,3390.422,True,,3.9720660008159876,3.930247417230022,3.857460882447019,3.7721770570380526,3.8548759123826017,-0.00034103562573473513,-1.9897857638056882,0.001263088988992777,26.73210265984154,4.636238969420486
B0007,19,39,2008-04-05T22:46:35.484,1.848378951850034,2.0,92.4189475925017,24.0,182,3390.281,True,,3.972030411810662,3.930102688893621,3.857478072935287,3.772131923134866,3.85480034025132,-0.0003410048554903355,-1.9906652014029613,0.001113839920483438,26.74554582437715,4.639126210826419
B0007,20,42,2008-04-18T21:10:19.796,1.8807805437609766,2.0,94.03902718804883,24.0,192,3591.734,True,,3.9714392895805095,3.930524578371071,3.86001834741667,3.77658784817976,3.857516684383912,-0.00033114930631172944,-1.9890381584010688,0.0012620281714148644,27.067319202015213,4.5464200090118645
B0007,21,46,2008-04-19T02:29:09.000,1.8814721597443598,2.0,94.07360798721798,24.0,190,3552.297,True,,3.973473215938586,3.932910366339664,3.8625998604218625,3.7791287297354277,3.859851857819484,-0.00033130414348823983,-1.989651504788848,0.0006888088182899994,27.357374615802737,4.55890665777202
B0007,22,50,2008-04-19T07:47:15.703,1.8810954313244785,2.0,94.05477156622393,24.0,189,3531.578,True,,3.9723757893566383,3.9316004358633383,3.86063762630429,3.7815965699485883,3.8581458822535923,-0.00033212651180017854,-1.9890215844742458,0.0011110224994217422,27.028748367636876,4.454954678258819
B0007,23,54,2008-04-19T13:01:42.562,1.8710089649779995,2.0,93.55044824889998,24.0,187,3492.907,True,,3.9716022910980797,3.9304453785620637,3.8591503829878415,3.7750917932144805,3.856582685680523,-0.00033463572687675595,-1.9893508744514228,0.0010728897925365382,26.672356554507722,4.572436219826514
B0007,24,58,2008-04-19T18:27:29.828,1.8701995151941375,2.0,93.50997575970688,24.0,188,3511.594,True,,3.970663754819625,3.929331106657104,3.8579537339394183,3.77375271237099,3.855441851154042,-0.00033495629303253007,-1.9892148081402614,0.00089686917511653,26.53383895487756,4.599927965578345
B0007,25,62,2008-04-19T23:41:55.687,1.8706715362800985,2.0,93.53357681400493,24.0,184,3431.9370000000054,True,,3.9712179060680013,3.9296829415863375,3.857886101155086,3.7732655475186907,3.8553721712767377,-0.00033646790801661374,-1.9892248004877664,0.0011044300256358869,26.475816568017663,4.592697135473568
B0007,26,66,2008-04-20T04:54:41.734,1.8596124644020169,2.0,92.98062322010084,24.0,184,3431.125,True,,3.9705308534832726,3.928789548902112,3.857151743912991,3.772693961792067,3.854594425441963,-0.000336973201604776,-1.9897010362065484,0.001286397191660441,26.388252889011138,4.602616041235919
B0007,27,70,2008-04-20T10:16:28.859,1.860033909718346,2.0,93.0016954859173,24.0,183,3412.406,True,,3.9701882087121474,3.928393677369648,3.8565100619827226,3.7717964347051267,3.853976001800565,-0.00033730347060226056,-1.9895550765330086,0.0010682718580090028,26.28751295004336,4.621366645129605
B0007,28,74,2008-04-20T15:37:05.281,1.8591653109160768,2.0,92.95826554580384,24.0,183,3410.688,True,,3.9698836729317732,3.9282119585750475,3.8563976099597994,3.771201983854164,3.8537614068345523,-0.00033741645661807847,-1.9893006843324805,0.0013189020727254943,26.23339537583102,4.629152501022922
B0007,29,78,2008-04-20T20:50:38.921,1.8481398178778288,2.0,92.40699089389143,24.0,183,3410.718,True,,3.9704731646095706,3.928748393683175,3.8566688964640408,3.771332451367682,3.854144673409906,-0.0003384697271145906,-1.9894086077036643,0.001303690060051997,26.268456384095554,4.657637909023411
B0007,30,82,2008-04-21T02:15:02.921,1.849201702126164,2.0,92.4600851063082,24.0,182,3392.719,True,,3.969441478145918,3.9276517415353385,3.855704109133134,3.770260757473269,3.8530089112579815,-0.00033854275322199183,-1.9891703269499497,0.001170044961771246,26.289102774833047,4.631570673699876
B0007,31,86,2008-04-22T15:33:49.875,1.8834677437950846,2.0,94.17338718975424,24.0,371,3470.672,True,,3.9704662490359404,3.932124898950181,3.863479491586238,3.782791727944141,3.860767752603998,-0.00032358333129788535,-1.9899078484183481,0.0011019186851563578,26.44481867111749,4.750616356308594
B0007,32,90,2008-04-22T20:26:18.921,1.8628211117905844,2.0,93.14105558952922,24.0,365,3414.109,True,,3.9708418210835372,3.9326380189334853,3.8631406112757922,3.7800193041660326,3.8600933343392234,-0.00033028551840487885,-1.989806395196381,0.0010115828796582046,26.83221883225204,4.6728208193396235
B0007,33,94,2008-04-23T01:18:11.796,1.852085039652352,2.0,92.6042519826176,24.0,363,3395.219,True,,3.9696873232141376,3.9312273280268784,3.8611611949992186,3.7772540319359247,3.858127285149973,-0.0003328971521811965,-1.9895055690718184,0.0011316762144860729,26.599657444142167,4.693097634098873
B0007,34,98,2008-04-23T06:18:19.921,1.8469504648208708,2.0,92.34752324104353,24.0,362,3386.0,True,,3.967940913607009,3.9290327725013796,3.8583666151770664,3.7739436921839093,3.8554140919914133,-0.0003349584320745493,-1.9893206464416648,0.0013504859287245695,26.18120279579519,4.700919613612577
B0007,35,102,2008-04-23T11:08:00.312,1.836828431169018,2.0,91.8414215584509,24.0,360,3368.187,True,,3.967757331681564,3.9287500868359664,3.8579414202375477,3.7728649682557722,3.8548682280440643,-0.00033649051342469924,-1.9893621480611285,0.0011774531547840525,26.187422945285682,4.75927390443886
B0007,36,106,2008-04-23T16:06:25.171,1.8371619619672275,2.0,91.85809809836137,24.0,360,3368.266,True,,3.9689080708300253,3.930208565558339,3.8594789137231094,3.774636259644177,3.856463104192812,-0.00033560337395351493,-1.9894245021661954,0.001097230302810763,26.623969507255364,4.753461063776328
B0007,37,110,2008-04-23T21:02:58.296,1.8316722583718854,2.0,91.58361291859427,24.0,359,3358.719,True,,3.9680017762073443,3.929016304325021,3.85770657720576,3.772539440014249,3.8546845643741583,-0.000337854859069852,-1.9893430108400185,0.001462130782276895,26.387205720930126,4.721672568888625
B0007,38,114,2008-04-24T01:51:33.890,1.8211470951317783,2.0,91.05735475658892,24.0,357,3339.5,True,,3.9672493727076397,3.9276990043107443,3.856373606042696,3.770483146415216,3.8531235154604335,-0.000339546244473258,-1.989169314785622,0.0008996802490309477,26.185246883892617,4.80931680978204
B0007,39,118,2008-04-24T06:50:00.031,1.816506091511515,2.0,90.82530457557574,24.0,356,3331.265,True,,3.9659743323136563,3.9261235132930756,3.8543678415408773,3.7682208368540886,3.851312542860235,-0.0003406835950249601,-1.9891987907273576,0.0009664516752142427,25.968904646370603,4.820838691968159
B0007,40,122,2008-04-24T11:49:24.281,1.8113815601504555,2.0,90.56907800752278,24.0,355,3321.188,True,,3.966379669947644,3.9264954183320997,3.8551146681381003,3.7683447366081344,3.8516682442994004,-0.00034084457806090327,-1.9900239547205973,0.0011532638308701625,26.159653019078632,4.842200974648943
B0007,41,126,2008-04-24T16:45:56.015,1.8116056333939583,2.0,90.58028166969791,24.0,355,3321.844,True,,3.968229531784901,3.928720407724706,3.8572828636979306,3.7708477808189107,3.8540389821210024,-0.0003403835711657271,-1.9895686813192222,0.000950310770192477,26.70396534741045,4.805984464365359
B0007,42,130,2008-04-24T21:38:11.078,1.8060548955557403,2.0,90.30274477778701,24.0,354,3311.828,True,,3.9684167513856234,3.929087999528416,3.857550947380782,3.771017001619473,3.8543138666203984,-0.0003409356945238972,-1.9895186253040074,0.00115469034867942,26.934283921265887,4.7940801999351415
B0007,43,134,2008-04-25T12:03:44.093,1.8132041826994056,2.0,90.66020913497029,24.0,179,3327.391,True,,3.9687115595115245,3.926927558696457,3.85500614493721,3.7667435342302418,3.852211985037153,-0.00034034906753566526,-1.9895738341970586,0.0013475630584373881,26.609010962909814,4.925694429804274
B0007,44,136,2008-04-25T20:03:55.921,1.8062641938283535,2.0,90.31320969141767,24.0,354,3312.078,True,,3.9683477721302904,3.9286110643906165,3.856635366674987,3.76885485491863,3.8533556886989295,-0.00034340751802642525,-1.989340872485392,0.0011974868578258301,26.45526931818211,4.74754230180492
B0007,45,140,2008-04-26T01:04:35.718,1.7958310249900458,2.0,89.79155124950229,24.0,352,3293.172,True,,3.964487076600977,3.9242667773574333,3.852249154934985,3.764220418730205,3.8488700954197204,-0.00034442607042296797,-1.9892940762528089,0.0011340605770109328,26.060726144046477,4.812974358276858
B0007,46,144,2008-04-26T05:57:35.140,1.7858852600390451,2.0,89.29426300195226,24.0,350,3275.328,True,,3.964417903576779,3.923876844004487,3.8514905709312903,3.763011186893695,3.848046860167304,-0.000346285673946874,-1.9891494261731297,0.001260675310453729,25.986592885661878,4.864451448486424
B0007,47,148,2008-04-26T10:58:25.843,1.7803268604502753,2.0,89.01634302251377,24.0,349,3265.016,True,,3.9633118113227543,3.9227690590626976,3.8502715307316504,3.7610893399175773,3.8466656559600763,-0.00034714473620559965,-1.9891172371086887,0.0011428520231512736,25.980463386400892,4.886355219764344
B0007,48,150,2008-04-29T12:15:56.953,1.8150756899575577,2.0,90.75378449787789,24.0,356,3328.937,True,,3.9658993931662483,3.929932470654264,3.862256232559157,3.7769437124262484,3.858752301577387,-0.0003257858331743656,-1.9890316407816717,0.001469044029222813,29.334523934998145,4.768431344329848
B0007,49,154,2008-04-29T17:05:27.781,1.8157025154845838,2.0,90.78512577422919,24.0,356,3329.266,True,,3.9744459784335016,3.9368804600686387,3.8669901274743377,3.780606745623181,3.8636054305144336,-0.0003344461806394947,-1.9893185136536466,0.0011706045544957904,28.287240841295286,4.824335419647188
B0007,50,158,2008-04-29T22:00:04.750,1.8002432178056673,2.0,90.01216089028337,24.0,353,3301.579,True,,3.970737286741751,3.932153707547288,3.8613068604565948,3.773906771016692,3.8579610368768122,-0.0003384009071452286,-1.9893745149014692,0.0008631880224764087,27.49955652669776,4.911954469087753
B0007,51,162,2008-04-30T02:43:55.312,1.7904476205609308,2.0,89.52238102804654,24.0,351,3283.563,True,,3.9691596776452998,3.9299766505361857,3.8584019611906655,3.7699045160703926,3.8549649549772296,-0.0003423660953823242,-1.989634542383871,0.0012071024318531316,27.072947337733538,4.968275888168332
B0007,52,166,2008-04-30T07:41:42.578,1.780343032300132,2.0,89.0171516150066,24.0,350,3275.125,True,,3.9668574820204694,3.927250066521886,3.855107184355196,3.7662115086714167,3.851892854582581,-0.00034426458932091146,-1.9892019192854173,0.00129383660574371,26.765145131788046,5.015272569046676
B0007,53,170,2008-04-30T12:28:49.265,1.775328769596812,2.0,88.7664384798406,24.0,349,3265.656,True,,3.9668440940600367,3.9267978545861952,3.8546107946227175,3.7652226059052265,3.8511601926798944,-0.00034606819471922094,-1.9893874678130263,0.0011286432206387242,26.7904394772191,4.998777005570769
B0007,54,174,2008-04-30T17:20:16.140,1.7702629734732853,2.0,88.51314867366426,24.0,349,3266.093,True,,3.967108054726881,3.9271383773168216,3.8549035789326958,3.7650573107984924,3.851431986436294,-0.0003465906851613197,-1.9895672762976389,0.0010599493433039158,27.11458753309122,5.008566857465365
B0007,55,178,2008-04-30T22:14:54.062,1.760081061854204,2.0,88.0040530927102,24.0,348,3257.594,True,,3.965527947283264,3.9254901853850797,3.8531678817371025,3.762238986057496,3.849212361862765,-0.00034869164605238356,-1.9895627085469814,0.0010937589008103044,26.922129049666314,4.987318417097708
B0007,56,182,2008-05-01T03:15:33.140,1.749647593537689,2.0,87.48237967688445,24.0,347,3248.593,True,,3.963574981702459,3.9229605851611553,3.8501900663316393,3.759233592810039,3.846527645909495,-0.00035028769876083073,-1.9896371060751863,0.0012064483203164855,26.805669508510245,5.031092645376443
B0007,57,186,2008-05-01T08:16:03.343,1.749650075059311,2.0,87.48250375296554,24.0,346,3238.766,True,,3.963629568292945,3.9226833567324486,3.849582032363291,3.7551537240803836,3.845760546578734,-0.00035249926976249765,-1.9895852275789472,0.001351713693842915,26.664596516771624,5.062416622122136
B0007,58,190,2008-05-01T13:14:24.875,1.745028739214683,2.0,87.25143696073415,24.0,346,3240.14,True,,3.963459363341048,3.9225815415212737,3.849460688268661,3.757557525349497,3.845508656396238,-0.00035276675841081426,-1.9894756773657014,0.0011140255810686752,26.801695697895074,5.043314870986531
B0007,59,194,2008-05-01T18:11:10.984,1.7396457455286727,2.0,86.98228727643364,24.0,345,3230.109,True,,3.9647012336582814,3.924060034133714,3.8509097793429916,3.7588239772052083,3.846892230298877,-0.0003532019201633134,-1.9895214558738006,0.0010851145231992676,27.277749564940304,5.016947393030122
B0007,60,198,2008-05-01T23:10:15.265,1.7285642277717963,2.0,86.42821138858982,24.0,345,3229.7810000000027,True,,3.9630425528021846,3.92220147735456,3.848721526204059,3.7561117169546314,3.8447480721815896,-0.0003548892740281774,-1.9899120528746368,0.001096728483959936,27.10194006620272,4.995096718590528
B0007,61,202,2008-05-02T03:53:34.765,1.723900324588418,2.0,86.1950162294209,24.0,343,3212.469,True,,3.963188166905897,3.9215541482936467,3.8474895784063414,3.7545234644154974,3.843625172085837,-0.00035729412106529676,-1.9892421937402451,0.0009932252900602075,26.960756107513713,5.03369290260191
B0007,62,206,2008-05-02T08:44:40.859,1.7139788776485192,2.0,85.69894388242597,24.0,343,3213.219,True,,3.961213923534007,3.9195505152303816,3.8456637028939733,3.751798755713226,3.8412638579112954,-0.0003589737216809214,-1.9895164774811767,0.0011591436905232962,26.775387223397935,5.036089113526831
B0007,63,210,2008-05-02T13:43:05.093,1.7139701997004613,2.0,85.69850998502307,24.0,342,3203.578,True,,3.961536276408002,3.9197210917253704,3.845517021333763,3.7520763522989498,3.8413910221114227,-0.000358933538197493,-1.9894703411846997,0.0012064096781456942,26.957762730084184,5.069152638914279
B0007,64,214,2008-05-02T19:07:48.359,1.7036521173638766,2.0,85.18260586819383,24.0,341,3195.125,True,,3.961355168180621,3.919832049116803,3.8458537124760137,3.7515179525748437,3.841456193420078,-0.00036008717477203385,-1.9891957476428308,0.00124416888102211,27.237739703440667,4.916314456425734
B0007,65,216,2008-05-02T23:24:17.687,1.7040137474382486,2.0,85.20068737191244,24.0,341,3195.3129999999946,True,,3.9628253776007036,3.9207497495883166,3.8458810868611906,3.7515864756996877,3.841799841968262,-0.00036234486089504016,-1.989207676477846,0.0012592596106137785,27.192754940206942,5.016954807115898
B0007,66,220,2008-05-03T04:13:08.609,1.6935716157343033,2.0,84.67858078671516,24.0,340,3186.297,True,,3.959886164281284,3.9174837496572907,3.8429087313067853,3.74759422128621,3.8383876269043786,-0.00036338497561513356,-1.9895376353797203,0.0011300749637720116,27.02596584369078,5.0646339788774135
B0007,67,224,2008-05-03T09:10:19.812,1.6876577363877656,2.0,84.38288681938828,24.0,339,3176.438,True,,3.9585900998878762,3.915879017978705,3.841168475096347,3.746002966500916,3.8365753427201956,-0.0003643627364825131,-1.9889619122246227,0.0013506675918374595,26.883072991443324,5.078488571577015
B0007,68,228,2008-05-03T14:04:34.187,1.6830744356583152,2.0,84.15372178291575,24.0,338,3167.593,True,,3.9585125430079655,3.9154608387782552,3.8402432352688542,3.7450597203082654,3.8360489080872218,-0.0003655093126878394,-1.9895810786612147,0.001053513715024661,26.880368872314044,5.078518134584666
B0007,69,232,2008-05-03T18:58:13.468,1.6779270142025482,2.0,83.89635071012741,24.0,338,3167.719,True,,3.958274867141217,3.915249713963032,3.8401157460173927,3.744244263382187,3.835532108843916,-0.00036650904318615425,-1.989628525488108,0.0010776738509013482,26.950248904270822,5.0988699956839945
B0007,70,236,2008-05-03T23:42:30.093,1.6732060275966172,2.0,83.66030137983086,24.0,337,3159.077999999994,True,,3.958218717298519,3.9152292996323,3.8399017801183173,3.743650341946791,3.835192767275108,-0.00036770781704477065,-1.9897957715435208,0.001286964328651702,26.980536700976398,5.086833686224701
B0007,71,240,2008-05-04T04:41:40.000,1.6674367208253988,2.0,83.37183604126994,24.0,336,3148.829,True,,3.956828165747723,3.9134267480714655,3.8382717705513,3.741791251461131,3.833467568253242,-0.0003682746973167027,-1.9894179094056332,0.0012947579037977015,26.95002627465048,5.0995763867017025
B0007,72,244,2008-05-04T09:40:11.906,1.6622662630667526,2.0,83.11331315333763,24.0,336,3149.094,True,,3.9564525913856463,3.9129295917637665,3.837307483472515,3.740655041050922,3.8325976096502337,-0.00036949765872181065,-1.989336901192547,0.0010947066169074433,26.931519901365355,5.090709708055879
B0007,73,248,2008-05-04T14:38:13.359,1.6574243065763063,2.0,82.87121532881531,24.0,335,3140.547,True,,3.955615676030316,3.9119453734665455,3.836279771969794,3.7390053662891725,3.8313977644596378,-0.0003704652281814069,-1.9893956004454023,0.0013777312260628912,26.93250744527147,5.11976194071401
B0007,74,252,2008-05-04T19:37:07.890,1.652538684928734,2.0,82.6269342464367,24.0,334,3131.625,True,,3.9548295617964575,3.9108247411730996,3.8352664474198743,3.7376508462263445,3.830285832472353,-0.0003716410838884571,-1.9896992022907367,0.0010643484689000205,26.92405742398391,5.112060470490061
